                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 2.2012,                 3.9775,                 2.0648,                0.70363,                0.20901,                0.23511,                0.09505,                  2.114,                 3.2548,                 2.0534,             0.00041424,             0.00041424,             0.00041424
                      1,                 2.0878,                 3.2247,                 2.0194,                0.55945,                0.21803,                 0.2832,                0.11899,                 2.1189,                 2.9798,                 1.9981,             0.00082817,             0.00082817,             0.00082817
                      2,                 2.0734,                 3.1004,                 2.0228,                0.54674,                0.33029,                0.38071,                0.14228,                 2.2516,                 2.7396,                 2.0927,              0.0012393,              0.0012393,              0.0012393
                      3,                 2.1167,                 2.9951,                 2.0121,                0.61585,                0.26227,                0.38604,                0.12846,                 2.1257,                 2.8051,                 2.0308,              0.0012376,              0.0012376,              0.0012376
                      4,                 2.1555,                  2.884,                 2.0048,                 0.8432,                0.28064,                0.44189,                0.18759,                 2.1138,                 2.5367,                 2.0936,              0.0012376,              0.0012376,              0.0012376
                      5,                 2.0814,                 2.6519,                 1.9537,                0.41098,                0.46231,                0.41605,                0.19221,                 2.2091,                 2.2852,                 2.2806,              0.0012335,              0.0012335,              0.0012335
                      6,                 2.0356,                 2.5727,                  1.974,                0.78886,                0.27184,                0.36775,                0.15278,                 2.0877,                 2.3215,                  2.113,              0.0012294,              0.0012294,              0.0012294
                      7,                 2.0153,                 2.4629,                 1.9481,                0.63916,                0.39479,                0.44661,                0.19474,                 2.0544,                  1.969,                 2.0125,              0.0012252,              0.0012252,              0.0012252
                      8,                  2.011,                 2.3907,                 1.9372,                0.61133,                0.34134,                0.41745,                 0.1941,                 2.0887,                  2.203,                 2.0797,              0.0012211,              0.0012211,              0.0012211
                      9,                 2.0055,                 2.2454,                 1.9217,                0.63072,                0.37432,                0.42009,                0.18397,                 2.1101,                 2.1017,                 2.1495,               0.001217,               0.001217,               0.001217
                     10,                  1.971,                 2.1975,                  1.911,                0.77972,                0.43956,                0.61769,                0.25039,                 2.1125,                 1.9216,                 2.1088,              0.0012129,              0.0012129,              0.0012129
                     11,                 1.9587,                 2.1102,                 1.8709,                0.69148,                0.42604,                0.60509,                 0.2581,                 2.1152,                 1.7323,                 2.0434,              0.0012087,              0.0012087,              0.0012087
                     12,                 1.9423,                 2.1284,                  1.897,                0.58488,                0.49872,                0.55119,                0.23295,                 2.0838,                 1.8024,                  2.117,              0.0012046,              0.0012046,              0.0012046
                     13,                 1.9068,                  2.087,                 1.8803,                0.54012,                0.47543,                0.53983,                0.22501,                 2.1499,                 1.9399,                  2.175,              0.0012005,              0.0012005,              0.0012005
                     14,                 1.9502,                 2.1498,                 1.8813,                0.44728,                0.55309,                0.50878,                0.18368,                  2.236,                 1.9301,                 2.1779,              0.0011964,              0.0011964,              0.0011964
