                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.2907,                 2.8391,                 2.5678,                0.31652,                0.25966,                0.25577,                0.10118,                  1.368,                 2.8688,                 2.4969,               0.001118,               0.001118,               0.001118
                     35,                 1.2979,                 2.7944,                 2.5652,                0.51009,                 0.3609,                0.25018,                 0.0995,                 1.2705,                 2.7258,                 2.4622,              0.0011139,              0.0011139,              0.0011139
                     36,                 1.2543,                 2.8399,                 2.5541,                0.51492,                0.31093,                0.27828,                0.12853,                  1.223,                 2.5293,                 2.4358,              0.0011098,              0.0011098,              0.0011098
                     37,                 1.2583,                 2.7508,                 2.5323,                0.34029,                0.36655,                0.31185,                0.13038,                 1.3303,                 2.6984,                 2.4808,              0.0011056,              0.0011056,              0.0011056
                     38,                 1.2744,                 2.7643,                 2.5416,                 0.3171,                0.29886,                0.29185,                0.12861,                 1.2065,                 2.6833,                 2.4158,              0.0011015,              0.0011015,              0.0011015
                     39,                 1.2289,                 2.7035,                 2.5115,                0.56252,                0.34262,                0.33788,                0.14843,                 1.2255,                 2.4739,                 2.4348,              0.0010974,              0.0010974,              0.0010974
                     40,                 1.2408,                 2.6726,                 2.5178,                0.64212,                0.33864,                0.34489,                 0.1293,                 1.1456,                 2.4627,                 2.3492,              0.0010933,              0.0010933,              0.0010933
                     41,                 1.2236,                 2.6333,                 2.4997,                 0.2923,                0.45947,                0.36088,                0.14249,                 1.2358,                 2.4447,                 2.4127,              0.0010891,              0.0010891,              0.0010891
                     42,                 1.2119,                 2.6211,                  2.469,                0.39146,                0.36343,                0.36368,                0.15517,                 1.2344,                 2.4146,                 2.3629,               0.001085,               0.001085,               0.001085
                     43,                 1.2412,                 2.6117,                 2.5002,                0.36704,                 0.3586,                0.36283,                0.15147,                 1.2831,                 2.5114,                 2.4602,              0.0010809,              0.0010809,              0.0010809
                     44,                 1.2157,                 2.6208,                 2.4978,                 0.3064,                0.33641,                0.33574,                0.14637,                  1.196,                  2.433,                 2.4092,              0.0010768,              0.0010768,              0.0010768
                     45,                 1.2356,                 2.6053,                 2.4913,                0.35424,                0.32666,                0.33811,                 0.1354,                 1.2505,                 2.4478,                 2.4465,              0.0010726,              0.0010726,              0.0010726
                     46,                 1.1815,                 2.5619,                 2.4653,                0.48127,                0.41087,                0.35159,                0.13966,                 1.2783,                 2.5672,                 2.5032,              0.0010685,              0.0010685,              0.0010685
                     47,                 1.1936,                 2.5188,                 2.4551,                0.54618,                0.38508,                0.37378,                0.16766,                 1.2244,                 2.5364,                  2.422,              0.0010644,              0.0010644,              0.0010644
