                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.7085,                 3.1887,                  1.858,                0.33245,                0.31982,                0.30569,                0.13102,                 2.0619,                 2.6913,                 2.1312,              0.0033281,              0.0033281,              0.0033281
                      1,                  1.532,                 2.0754,                 1.6482,                0.31388,                 0.3441,                0.32864,                0.13631,                 2.1358,                 2.4911,                 2.1837,              0.0066395,              0.0066395,              0.0066395
                      2,                 1.6062,                 2.0545,                 1.6867,                0.31892,                0.24517,                0.23559,                0.09091,                 2.2714,                 2.8116,                 2.2449,              0.0099288,              0.0099288,              0.0099288
                      3,                 1.7457,                 2.2465,                 1.7588,                0.21037,                0.26405,                0.19461,                0.07816,                 2.3254,                 2.7679,                 2.2985,               0.009901,               0.009901,               0.009901
                      4,                 1.7611,                 2.2272,                 1.7742,                0.30496,                0.26266,                 0.2695,                0.10168,                 2.3772,                 2.7485,                 2.2829,               0.009901,               0.009901,               0.009901
                      5,                 1.7503,                 2.2138,                 1.7819,                0.31039,                0.34638,                0.28736,                0.10743,                 2.3364,                 2.5473,                 2.3421,               0.009868,               0.009868,               0.009868
                      6,                 1.7006,                 2.0944,                 1.7362,                0.46207,                0.41451,                0.37033,                0.14396,                 2.1644,                 2.3666,                 2.2009,               0.009835,               0.009835,               0.009835
                      7,                 1.6758,                 1.9896,                 1.7356,                0.39182,                0.40638,                0.38206,                0.15099,                 2.2524,                 2.3202,                 2.2389,               0.009802,               0.009802,               0.009802
                      8,                 1.6489,                 1.9376,                 1.7305,                0.42867,                0.44517,                0.36179,                0.13748,                 2.2599,                 2.2746,                  2.317,               0.009769,               0.009769,               0.009769
                      9,                 1.6251,                  1.827,                 1.6994,                0.44537,                0.40146,                0.37306,                0.14856,                  2.218,                 2.2894,                 2.2589,               0.009736,               0.009736,               0.009736
                     10,                 1.6045,                 1.7997,                 1.6871,                0.49073,                 0.4089,                0.40185,                0.17134,                 2.1432,                 2.1835,                 2.1432,               0.009703,               0.009703,               0.009703
