                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                 1.2057,                 2.1497,                 2.1575,                 0.5033,                0.32238,                0.37485,                 0.1691,                 1.2896,                 2.3125,                 2.3296,              0.0010768,              0.0010768,              0.0010768
                     45,                 1.1767,                 2.1405,                 2.1408,                  0.491,                0.38876,                 0.4347,                0.18843,                 1.2757,                 2.2351,                 2.2829,              0.0010726,              0.0010726,              0.0010726
                     46,                 1.1639,                 2.0828,                 2.1228,                0.48428,                0.37151,                 0.3836,                0.14888,                 1.2681,                 2.4374,                 2.2975,              0.0010685,              0.0010685,              0.0010685
                     47,                 1.1635,                 2.0323,                 2.1424,                0.48187,                 0.4871,                0.47706,                0.18939,                 1.3056,                 2.0925,                 2.2727,              0.0010644,              0.0010644,              0.0010644
                     48,                 1.1421,                 1.9768,                 2.1331,                0.41937,                0.44753,                0.40579,                0.16823,                 1.2832,                 2.3496,                 2.3334,              0.0010603,              0.0010603,              0.0010603
                     49,                   1.16,                 2.0394,                 2.1473,                 0.4632,                  0.492,                0.46486,                0.18317,                 1.2578,                 2.1924,                 2.2907,              0.0010561,              0.0010561,              0.0010561
                     50,                 1.1556,                 2.0527,                 2.1287,                0.62621,                0.38192,                 0.4405,                0.18655,                 1.2373,                 2.2124,                 2.2997,               0.001052,               0.001052,               0.001052
                     51,                 1.1496,                 2.0456,                 2.0986,                 0.3865,                0.48696,                0.40345,                0.16615,                 1.4051,                 2.3468,                 2.2941,              0.0010479,              0.0010479,              0.0010479
                     52,                 1.1493,                 2.0145,                 2.0846,                0.51787,                0.39546,                 0.3908,                0.17968,                 1.2567,                 2.1762,                 2.3164,              0.0010438,              0.0010438,              0.0010438
                     53,                 1.1508,                 1.9732,                 2.0686,                0.65777,                0.45227,                0.53505,                0.21949,                 1.3077,                 2.1007,                  2.295,              0.0010396,              0.0010396,              0.0010396
                     54,                 1.1392,                 1.9641,                 2.0958,                0.45059,                0.43085,                0.44568,                0.19679,                  1.227,                 2.1714,                 2.2908,              0.0010355,              0.0010355,              0.0010355
                     55,                 1.1389,                 1.9009,                 2.0637,                0.37863,                0.44342,                0.39147,                0.15766,                 1.2821,                 2.2895,                 2.3798,              0.0010314,              0.0010314,              0.0010314
                     56,                 1.1588,                 1.9465,                 2.1301,                0.36106,                0.44209,                0.41089,                0.16087,                 1.3087,                 2.1772,                 2.3079,              0.0010273,              0.0010273,              0.0010273
                     57,                 1.0858,                 1.8767,                 2.0739,                0.50435,                0.54457,                0.51201,                0.20111,                 1.2352,                 2.0006,                 2.2662,              0.0010231,              0.0010231,              0.0010231
                     58,                 1.1068,                 1.8798,                 2.0689,                0.47901,                0.44951,                0.43844,                0.18945,                 1.2682,                 2.1678,                 2.3009,               0.001019,               0.001019,               0.001019
                     59,                 1.0992,                 1.8703,                 2.0629,                0.43609,                0.45664,                0.44295,                0.19859,                 1.2427,                  2.138,                 2.3045,              0.0010149,              0.0010149,              0.0010149
                     60,                 1.1058,                 1.8512,                 2.0618,                0.45326,                0.47683,                0.45824,                0.22286,                 1.1643,                  2.221,                 2.2223,              0.0010107,              0.0010107,              0.0010107
                     61,                 1.1169,                 1.8524,                  2.041,                0.41146,                0.54625,                0.50302,                 0.2246,                 1.1846,                 1.9906,                 2.1966,              0.0010066,              0.0010066,              0.0010066
                     62,                 1.0925,                 1.8449,                 2.0313,                0.52545,                 0.5123,                0.53668,                0.23084,                 1.1919,                 1.8769,                 2.1652,              0.0010025,              0.0010025,              0.0010025
                     63,                 1.1092,                 1.8399,                 2.0337,                0.47943,                0.54555,                0.54043,                0.24594,                 1.1771,                  1.913,                 2.2239,             0.00099837,             0.00099837,             0.00099837
                     64,                 1.0701,                 1.7908,                 2.0365,                0.41619,                0.49673,                0.43862,                0.18685,                 1.2489,                 2.0354,                 2.2604,             0.00099425,             0.00099425,             0.00099425
                     65,                 1.0756,                 1.7277,                 2.0041,                0.58198,                0.45109,                0.50531,                 0.2378,                 1.1644,                 1.8122,                 2.1356,             0.00099013,             0.00099013,             0.00099013
                     66,                 1.0692,                  1.778,                 2.0194,                0.48131,                0.56364,                0.53715,                0.22481,                 1.3067,                 1.9698,                 2.3161,               0.000986,               0.000986,               0.000986
                     67,                 1.0974,                 1.7578,                 2.0307,                0.51785,                0.56695,                0.53698,                0.22806,                 1.3196,                 1.8876,                 2.3051,             0.00098187,             0.00098187,             0.00098187
                     68,                 1.0465,                 1.7632,                 1.9763,                0.53358,                0.56131,                0.51517,                0.23298,                  1.275,                 1.8801,                 2.2476,             0.00097775,             0.00097775,             0.00097775
                     69,                  1.078,                  1.749,                 2.0321,                0.55611,                0.50743,                0.52118,                0.19659,                 1.3324,                 1.9005,                   2.34,             0.00097362,             0.00097362,             0.00097362
                     70,                 1.0526,                 1.7177,                 2.0114,                0.59564,                0.50578,                0.50818,                0.19896,                 1.2828,                 1.9554,                  2.273,              0.0009695,              0.0009695,              0.0009695
                     71,                 1.0711,                 1.7195,                 1.9877,                0.60037,                0.48646,                0.51514,                0.22202,                 1.2714,                 1.8742,                 2.2433,             0.00096537,             0.00096537,             0.00096537
                     72,                 1.0427,                 1.6741,                 1.9928,                0.54777,                0.56161,                0.55265,                0.22564,                 1.3109,                 1.7355,                 2.2615,             0.00096125,             0.00096125,             0.00096125
                     73,                 1.0335,                 1.6496,                 1.9839,                0.53221,                 0.5913,                0.55536,                0.24884,                  1.237,                 1.8153,                  2.219,             0.00095712,             0.00095712,             0.00095712
                     74,                 1.0481,                 1.6578,                  1.968,                0.51769,                0.46306,                 0.5507,                0.21894,                  1.295,                 1.9781,                 2.2462,               0.000953,               0.000953,               0.000953
                     75,                 1.0314,                 1.6354,                  1.956,                0.53601,                0.51018,                0.51973,                0.22594,                 1.2589,                 1.7624,                 2.2007,             0.00094887,             0.00094887,             0.00094887
                     76,                0.99619,                 1.5967,                 1.9204,                0.45239,                0.48631,                0.45688,                0.21168,                 1.3083,                 1.9278,                 2.2263,             0.00094475,             0.00094475,             0.00094475
                     77,                 1.0339,                 1.6293,                 1.9939,                0.55432,                0.50791,                0.52067,                0.23335,                 1.1896,                 1.8429,                 2.2389,             0.00094062,             0.00094062,             0.00094062
                     78,                 1.0107,                 1.6098,                 1.9692,                0.55029,                0.52347,                0.50758,                0.23152,                 1.2363,                 1.8464,                 2.2271,              0.0009365,              0.0009365,              0.0009365
                     79,                 1.0239,                 1.6308,                 1.9586,                0.44848,                0.54946,                  0.449,                0.21351,                 1.2795,                 2.0099,                 2.2571,             0.00093238,             0.00093238,             0.00093238
                     80,                 1.0143,                 1.6226,                 1.9442,                0.50641,                 0.5126,                0.49118,                0.23432,                 1.2744,                 1.8484,                 2.2219,             0.00092825,             0.00092825,             0.00092825
                     81,                 1.0134,                 1.5755,                 1.9356,                0.51316,                0.54074,                0.49637,                0.21836,                 1.1864,                 1.8227,                 2.1759,             0.00092413,             0.00092413,             0.00092413
                     82,                 0.9761,                  1.551,                 1.9426,                0.62957,                0.46925,                0.55368,                0.25251,                 1.1863,                 1.7539,                 2.2105,                0.00092,                0.00092,                0.00092
                     83,                 1.0101,                 1.6099,                  1.962,                0.58819,                0.50079,                0.55408,                0.23982,                 1.2734,                 1.8762,                 2.1983,             0.00091588,             0.00091588,             0.00091588
                     84,                 1.0251,                 1.5741,                 1.9575,                 0.6258,                0.52668,                0.58878,                0.24558,                 1.3327,                 1.7628,                 2.2603,             0.00091175,             0.00091175,             0.00091175
                     85,                 1.0163,                 1.5916,                 1.9611,                0.58027,                0.59544,                0.58572,                0.23427,                 1.2502,                 1.9063,                 2.2048,             0.00090763,             0.00090763,             0.00090763
                     86,                  0.975,                 1.4999,                 1.9007,                0.65026,                0.48234,                0.57345,                0.25759,                 1.2615,                 1.8285,                 2.2624,              0.0009035,              0.0009035,              0.0009035
                     87,                 1.0077,                 1.4776,                 1.8855,                0.65633,                0.50655,                0.54386,                0.26725,                 1.3078,                 1.7307,                 2.2671,             0.00089938,             0.00089938,             0.00089938
                     88,                0.95578,                 1.4817,                 1.9026,                0.55576,                0.60271,                0.57506,                0.27652,                 1.2081,                 1.7732,                 2.2015,             0.00089525,             0.00089525,             0.00089525
                     89,                 1.0001,                  1.551,                 1.9316,                0.64354,                0.49659,                 0.5398,                0.21755,                 1.3371,                 1.8472,                 2.3416,             0.00089112,             0.00089112,             0.00089112
                     90,                0.97553,                 1.4869,                 1.8929,                0.60886,                0.52999,                0.54104,                0.24693,                 1.2996,                 1.7503,                 2.2772,               0.000887,               0.000887,               0.000887
                     91,                0.96786,                 1.4456,                 1.8544,                0.51058,                0.58383,                0.56323,                0.25919,                 1.2015,                 1.7103,                 2.1897,             0.00088288,             0.00088288,             0.00088288
                     92,                0.97992,                 1.5131,                 1.9147,                0.61077,                0.59013,                0.60927,                0.26016,                 1.2387,                 1.7703,                 2.2266,             0.00087875,             0.00087875,             0.00087875
                     93,                0.95158,                 1.4491,                 1.8576,                0.65992,                0.57991,                0.60893,                0.27986,                 1.2944,                 1.7057,                 2.2236,             0.00087462,             0.00087462,             0.00087462
                     94,                0.95554,                 1.4146,                 1.8715,                0.69941,                0.67861,                0.63679,                0.25598,                 1.3159,                 1.6672,                  2.263,              0.0008705,              0.0008705,              0.0008705
                     95,                0.91762,                 1.4216,                 1.8777,                 0.6989,                0.52994,                0.57259,                 0.2304,                 1.3078,                 1.8502,                 2.2499,             0.00086637,             0.00086637,             0.00086637
                     96,                0.97088,                 1.4664,                 1.9166,                0.66858,                0.55406,                0.60805,                0.25258,                 1.3008,                 1.7574,                 2.2565,             0.00086225,             0.00086225,             0.00086225
                     97,                 0.9189,                 1.4123,                 1.8694,                 0.5127,                0.54975,                0.53678,                0.23935,                 1.2531,                 1.6496,                 2.2329,             0.00085813,             0.00085813,             0.00085813
                     98,                0.93627,                 1.4234,                 1.8793,                0.62691,                0.55737,                0.57917,                 0.2458,                 1.2532,                   1.74,                 2.2017,               0.000854,               0.000854,               0.000854
                     99,                0.88997,                   1.39,                 1.8556,                0.71027,                0.60936,                0.61812,                0.26599,                 1.2459,                 1.7259,                 2.2211,             0.00084988,             0.00084988,             0.00084988
                    100,                0.91051,                 1.3762,                 1.8354,                0.56007,                 0.5876,                 0.5692,                0.25835,                  1.252,                 1.6106,                 2.2338,             0.00084575,             0.00084575,             0.00084575
                    101,                 0.9345,                 1.3504,                 1.8336,                0.58112,                0.56525,                0.54246,                0.25318,                 1.2393,                 1.7095,                 2.2391,             0.00084162,             0.00084162,             0.00084162
                    102,                0.92371,                 1.3854,                 1.8534,                0.52525,                0.60698,                0.54814,                  0.243,                 1.2623,                 1.7061,                  2.273,              0.0008375,              0.0008375,              0.0008375
                    103,                0.95983,                 1.4288,                 1.8837,                0.64589,                0.59526,                0.57514,                0.24047,                 1.3036,                 1.7821,                 2.2697,             0.00083337,             0.00083337,             0.00083337
                    104,                0.92909,                 1.4276,                 1.8603,                0.60438,                0.50552,                0.54496,                0.24761,                  1.298,                 2.3144,                 2.2656,             0.00082925,             0.00082925,             0.00082925
                    105,                 0.9332,                 1.4092,                 1.8623,                0.57469,                0.67005,                0.63431,                0.25265,                 1.3263,                 1.7724,                 2.2965,             0.00082513,             0.00082513,             0.00082513
                    106,                0.96463,                 1.3755,                 1.8737,                0.58774,                0.59219,                0.57951,                0.25165,                 1.2665,                  1.686,                 2.2728,               0.000821,               0.000821,               0.000821
                    107,                0.91728,                 1.4001,                 1.8582,                0.61183,                 0.5579,                0.54507,                0.21276,                 1.3872,                 1.8122,                 2.3441,             0.00081688,             0.00081688,             0.00081688
                    108,                0.91415,                 1.2975,                 1.8319,                0.59272,                0.60977,                0.62442,                0.27836,                 1.2916,                 1.7005,                 2.2476,             0.00081275,             0.00081275,             0.00081275
                    109,                0.92797,                 1.3029,                 1.8276,                0.61029,                0.51998,                0.54167,                0.23321,                 1.2725,                 1.8747,                 2.3112,             0.00080863,             0.00080863,             0.00080863
                    110,                 0.9104,                 1.3423,                 1.8599,                  0.579,                0.61657,                0.57918,                 0.2524,                 1.3239,                 1.6685,                 2.2945,              0.0008045,              0.0008045,              0.0008045
                    111,                0.89077,                 1.3047,                 1.8118,                0.63061,                0.54498,                0.56336,                0.25215,                 1.3005,                 1.8258,                 2.3069,             0.00080038,             0.00080038,             0.00080038
                    112,                0.90525,                 1.3355,                  1.829,                0.60822,                0.60252,                0.54415,                0.23968,                 1.3459,                 1.5985,                 2.2933,             0.00079625,             0.00079625,             0.00079625
                    113,                0.89664,                  1.319,                 1.8095,                0.71598,                0.58038,                0.62691,                 0.2663,                 1.2476,                 1.6852,                 2.1986,             0.00079213,             0.00079213,             0.00079213
                    114,                0.88107,                 1.2995,                 1.7913,                0.69184,                0.56566,                0.60447,                0.25907,                 1.2699,                 1.6484,                 2.2389,               0.000788,               0.000788,               0.000788
                    115,                0.88766,                 1.2781,                 1.7942,                0.66623,                0.63207,                0.62376,                0.26431,                 1.3173,                 1.5704,                 2.3085,             0.00078387,             0.00078387,             0.00078387
                    116,                0.86933,                 1.2751,                 1.8052,                0.63575,                0.58157,                0.59377,                0.26177,                  1.246,                   1.68,                 2.2608,             0.00077975,             0.00077975,             0.00077975
                    117,                0.86959,                 1.2934,                 1.7796,                0.72355,                0.60444,                0.64539,                0.28592,                 1.2574,                 1.6118,                 2.2639,             0.00077563,             0.00077563,             0.00077563
                    118,                0.90806,                 1.2572,                 1.8052,                0.67828,                 0.5962,                0.64242,                0.26984,                 1.2649,                 1.6611,                 2.2079,              0.0007715,              0.0007715,              0.0007715
                    119,                0.87784,                 1.2446,                 1.7998,                0.68396,                0.57098,                 0.6097,                0.27206,                 1.3019,                 1.7047,                  2.226,             0.00076738,             0.00076738,             0.00076738
                    120,                0.90012,                 1.2555,                 1.7977,                0.55606,                0.60483,                0.54289,                0.24816,                 1.3367,                 1.6643,                 2.2863,             0.00076325,             0.00076325,             0.00076325
                    121,                0.86735,                 1.2245,                 1.8164,                0.62066,                0.64199,                0.61768,                0.27479,                 1.2676,                  1.656,                 2.3004,             0.00075912,             0.00075912,             0.00075912
                    122,                0.89394,                 1.2391,                 1.8133,                0.68569,                0.65407,                0.66484,                0.27165,                 1.3348,                 1.6461,                 2.2797,               0.000755,               0.000755,               0.000755
                    123,                0.86244,                 1.2104,                 1.7774,                0.61059,                0.59607,                0.58085,                0.26084,                 1.2915,                 1.6233,                 2.2921,             0.00075088,             0.00075088,             0.00075088
                    124,                0.88297,                 1.2501,                 1.7807,                0.65005,                0.61999,                0.64597,                0.27166,                 1.3011,                 1.6588,                 2.1797,             0.00074675,             0.00074675,             0.00074675
                    125,                 0.8728,                 1.2335,                  1.771,                0.68369,                0.58325,                0.60344,                0.26488,                 1.2533,                   1.78,                 2.1784,             0.00074263,             0.00074263,             0.00074263
                    126,                0.86543,                 1.2433,                 1.7799,                0.69713,                0.63648,                0.66665,                 0.2958,                 1.2555,                 1.5939,                 2.2259,              0.0007385,              0.0007385,              0.0007385
                    127,                0.85343,                 1.1791,                 1.7585,                 0.6955,                0.61339,                0.64197,                0.27584,                   1.26,                 1.6351,                 2.2798,             0.00073437,             0.00073437,             0.00073437
                    128,                0.87287,                 1.2053,                 1.7881,                0.60958,                0.61784,                0.60033,                0.25193,                  1.328,                 1.6875,                 2.2736,             0.00073025,             0.00073025,             0.00073025
                    129,                0.82399,                 1.1606,                 1.7118,                0.64949,                0.58179,                0.58141,                 0.2699,                 1.3002,                 1.6576,                 2.2062,             0.00072612,             0.00072612,             0.00072612
                    130,                0.86028,                 1.2094,                 1.7723,                0.60182,                0.70566,                0.64479,                0.27726,                 1.2907,                 1.5309,                 2.1933,               0.000722,               0.000722,               0.000722
                    131,                0.81898,                 1.1478,                 1.7537,                0.66443,                 0.6188,                0.62026,                0.27191,                 1.3119,                 1.6107,                 2.3517,             0.00071788,             0.00071788,             0.00071788
                    132,                0.82807,                 1.1489,                 1.7177,                0.69167,                0.57497,                0.60052,                 0.2791,                  1.346,                 1.6084,                 2.2281,             0.00071375,             0.00071375,             0.00071375
                    133,                0.83583,                 1.1864,                 1.7492,                0.62005,                0.62496,                0.64314,                0.31609,                 1.2327,                 1.5617,                 2.1246,             0.00070962,             0.00070962,             0.00070962
                    134,                0.82236,                 1.1513,                 1.7247,                0.64851,                0.58364,                0.57018,                0.28582,                 1.2588,                  1.652,                 2.2041,              0.0007055,              0.0007055,              0.0007055
                    135,                0.85829,                 1.1845,                  1.776,                0.54947,                0.65071,                0.60887,                0.26542,                 1.3336,                 1.6074,                 2.2988,             0.00070137,             0.00070137,             0.00070137
                    136,                0.81609,                 1.1256,                 1.7335,                 0.7032,                0.58579,                0.60951,                0.24279,                 1.4399,                 1.7158,                 2.3666,             0.00069725,             0.00069725,             0.00069725
                    137,                0.81658,                 1.1487,                 1.7397,                0.66061,                0.57538,                0.58649,                  0.251,                 1.3673,                 1.6549,                 2.3206,             0.00069313,             0.00069313,             0.00069313
                    138,                0.81002,                 1.1331,                 1.7137,                0.65207,                0.58303,                0.60118,                  0.268,                 1.3141,                 1.6269,                 2.1871,               0.000689,               0.000689,               0.000689
                    139,                0.80377,                 1.1196,                 1.7159,                0.63493,                0.58251,                0.57609,                0.27752,                 1.3466,                 1.6375,                 2.2836,             0.00068488,             0.00068488,             0.00068488
                    140,                 0.8398,                 1.1208,                 1.7279,                0.68989,                0.66232,                0.62241,                0.27452,                 1.3019,                 1.5853,                 2.2633,             0.00068075,             0.00068075,             0.00068075
                    141,                0.85299,                 1.1407,                 1.7406,                0.51934,                0.67608,                0.56716,                0.27365,                 1.2889,                 1.6397,                 2.2301,             0.00067663,             0.00067663,             0.00067663
                    142,                0.82189,                 1.1319,                 1.7361,                0.62815,                0.62776,                0.62707,                  0.284,                 1.2893,                 1.6356,                 2.2247,              0.0006725,              0.0006725,              0.0006725
                    143,                0.78983,                 1.1225,                 1.7169,                0.68764,                0.50522,                 0.5902,                0.29523,                 1.3096,                 1.5942,                 2.2747,             0.00066838,             0.00066838,             0.00066838
                    144,                0.79903,                 1.1174,                 1.7168,                0.61713,                 0.5871,                0.62056,                0.28021,                 1.3485,                 1.5901,                 2.2613,             0.00066425,             0.00066425,             0.00066425
                    145,                0.82084,                 1.1228,                 1.7204,                0.66496,                0.62524,                0.63813,                0.27168,                 1.3515,                 1.5127,                 2.3242,             0.00066013,             0.00066013,             0.00066013
                    146,                0.79027,                 1.0946,                 1.6952,                0.67911,                0.59051,                0.59875,                0.26999,                 1.3466,                 1.5892,                 2.3051,               0.000656,               0.000656,               0.000656
                    147,                0.79617,                 1.0805,                 1.6975,                0.69476,                0.58547,                 0.5762,                0.28433,                 1.2567,                 1.6639,                 2.2345,             0.00065188,             0.00065188,             0.00065188
                    148,                0.78967,                 1.0746,                 1.7021,                0.67646,                0.60877,                0.61328,                0.25384,                  1.369,                 1.6817,                 2.3275,             0.00064775,             0.00064775,             0.00064775
                    149,                0.79001,                 1.0817,                 1.6913,                0.71868,                0.53842,                0.61834,                0.28278,                 1.3351,                 1.4868,                 2.3116,             0.00064362,             0.00064362,             0.00064362
                    150,                 0.7722,                 1.0305,                 1.6526,                0.66954,                0.59243,                0.58808,                0.26495,                 1.3665,                  1.547,                 2.3362,              0.0006395,              0.0006395,              0.0006395
                    151,                0.80183,                 1.1142,                   1.71,                 0.7958,                0.58182,                0.64765,                0.30586,                 1.3264,                 1.6007,                 2.2791,             0.00063538,             0.00063538,             0.00063538
                    152,                0.83021,                 1.0809,                 1.7187,                0.65899,                0.58365,                0.59829,                0.25835,                 1.3997,                 1.6641,                   2.36,             0.00063125,             0.00063125,             0.00063125
