                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2534,                 2.3776,                 2.2473,                0.50416,                0.33491,                0.33345,                 0.1368,                  1.159,                  2.496,                 2.3668,              0.0011139,              0.0011139,              0.0011139
                     36,                 1.2288,                 2.3366,                 2.2106,                0.28611,                0.38197,                0.33077,                0.13803,                 1.2222,                 2.4989,                 2.3897,              0.0011098,              0.0011098,              0.0011098
                     37,                 1.2558,                 2.3632,                 2.2257,                0.46585,                0.39026,                  0.398,                0.15151,                 1.1841,                  2.503,                  2.364,              0.0011056,              0.0011056,              0.0011056
                     38,                 1.2412,                 2.3258,                 2.2039,                0.32331,                0.37955,                0.37709,                0.15552,                 1.2293,                 2.3437,                 2.3896,              0.0011015,              0.0011015,              0.0011015
                     39,                 1.2702,                 2.2863,                 2.2287,                0.36851,                0.35304,                0.33198,                0.14606,                 1.1923,                 2.4232,                  2.382,              0.0010974,              0.0010974,              0.0010974
                     40,                 1.2024,                 2.2753,                 2.1539,                0.33897,                0.43058,                0.36001,                0.13892,                 1.2958,                 2.4481,                 2.4281,              0.0010933,              0.0010933,              0.0010933
                     41,                 1.1995,                 2.3015,                 2.1651,                0.37656,                0.44107,                0.39929,                0.16738,                 1.2695,                 2.2149,                 2.4227,              0.0010891,              0.0010891,              0.0010891
                     42,                 1.1974,                 2.1773,                 2.1443,                0.45121,                0.40292,                0.37017,                  0.155,                 1.2242,                 2.2665,                 2.3694,               0.001085,               0.001085,               0.001085
                     43,                 1.2034,                  2.199,                 2.1448,                0.36183,                0.46833,                0.39331,                0.17125,                 1.2525,                 2.2458,                 2.3853,              0.0010809,              0.0010809,              0.0010809
                     44,                 1.2046,                 2.2127,                  2.129,                0.40793,                0.43794,                0.37911,                  0.159,                 1.2009,                 2.2832,                 2.3555,              0.0010768,              0.0010768,              0.0010768
                     45,                  1.195,                  2.185,                 2.1585,                0.45623,                0.39921,                0.41899,                0.18916,                 1.1848,                  2.265,                 2.3722,              0.0010726,              0.0010726,              0.0010726
                     46,                 1.1746,                 2.1573,                 2.1376,                0.44056,                0.34575,                0.37013,                0.14725,                 1.3026,                 2.3904,                 2.4453,              0.0010685,              0.0010685,              0.0010685
                     47,                 1.1812,                 2.1824,                  2.126,                0.39409,                0.38708,                0.38344,                0.17165,                 1.1189,                 2.2642,                 2.2694,              0.0010644,              0.0010644,              0.0010644
                     48,                 1.1537,                 2.0791,                 2.1016,                0.42069,                0.48257,                0.41677,                0.17666,                 1.2496,                 2.2082,                 2.3939,              0.0010603,              0.0010603,              0.0010603
                     49,                 1.1782,                 2.1664,                 2.1166,                0.48315,                0.46934,                0.42266,                0.17275,                 1.1683,                 2.1195,                 2.3001,              0.0010561,              0.0010561,              0.0010561
                     50,                 1.1231,                 2.0715,                 2.0945,                 0.4661,                0.48636,                0.45258,                0.20762,                  1.122,                 2.0464,                 2.3118,               0.001052,               0.001052,               0.001052
                     51,                 1.1458,                 2.0792,                 2.1072,                0.42105,                0.51487,                0.44075,                0.18043,                 1.1925,                 2.1571,                 2.3549,              0.0010479,              0.0010479,              0.0010479
                     52,                 1.1403,                 2.0539,                 2.0693,                0.39877,                0.48192,                   0.42,                0.17609,                 1.2079,                 2.1451,                 2.3439,              0.0010438,              0.0010438,              0.0010438
                     53,                 1.1412,                 1.9712,                 2.0754,                0.43514,                0.54017,                 0.4398,                0.17826,                 1.2561,                 2.3332,                 2.3912,              0.0010396,              0.0010396,              0.0010396
                     54,                 1.1143,                 1.9658,                 2.0555,                0.40041,                0.43344,                0.39265,                0.18197,                 1.1715,                 2.1822,                 2.2933,              0.0010355,              0.0010355,              0.0010355
                     55,                 1.1259,                 1.9417,                 2.0389,                0.41859,                0.49832,                 0.4361,                 0.1712,                 1.2302,                 2.2062,                 2.3811,              0.0010314,              0.0010314,              0.0010314
                     56,                 1.1376,                 1.9455,                 2.0536,                0.45952,                0.44896,                0.44201,                0.18428,                 1.2415,                 2.1155,                  2.366,              0.0010273,              0.0010273,              0.0010273
                     57,                 1.1294,                 1.9907,                  2.056,                0.46255,                 0.5086,                  0.454,                0.17823,                 1.2554,                 2.1659,                 2.3925,              0.0010231,              0.0010231,              0.0010231
                     58,                 1.0955,                 1.9973,                 2.0755,                0.40238,                0.46215,                 0.3805,                0.15595,                  1.207,                  2.211,                 2.3445,               0.001019,               0.001019,               0.001019
                     59,                 1.1047,                  1.932,                 2.0223,                0.39659,                0.49225,                0.42394,                0.19144,                 1.2266,                 2.0643,                 2.3258,              0.0010149,              0.0010149,              0.0010149
                     60,                 1.0925,                 1.8848,                 2.0339,                0.43274,                0.41492,                0.38785,                 0.1632,                 1.3059,                 2.3424,                 2.4264,              0.0010107,              0.0010107,              0.0010107
                     61,                 1.0877,                 1.8735,                 1.9862,                0.45758,                0.46113,                0.46726,                0.19295,                 1.1836,                 2.1452,                 2.3297,              0.0010066,              0.0010066,              0.0010066
                     62,                 1.0752,                 1.8778,                 2.0001,                 0.5175,                0.52801,                0.47457,                0.19537,                 1.2052,                 2.1698,                  2.311,              0.0010025,              0.0010025,              0.0010025
                     63,                 1.0558,                 1.8848,                 1.9991,                0.55618,                0.49436,                0.51183,                0.21829,                 1.1773,                  2.015,                 2.3079,             0.00099837,             0.00099837,             0.00099837
                     64,                 1.0838,                 1.8658,                 2.0066,                0.46233,                0.47737,                0.43582,                0.20178,                 1.2026,                 2.1046,                 2.3018,             0.00099425,             0.00099425,             0.00099425
                     65,                 1.0629,                 1.8432,                 1.9607,                0.64909,                0.38681,                0.48241,                0.20528,                 1.1674,                 1.9007,                 2.2883,             0.00099013,             0.00099013,             0.00099013
                     66,                 1.0741,                 1.7878,                 1.9734,                0.56003,                0.47067,                0.51398,                0.21564,                 1.2114,                 1.8865,                 2.3304,               0.000986,               0.000986,               0.000986
                     67,                 1.0578,                 1.7856,                 1.9834,                0.60657,                0.47951,                0.54664,                0.25277,                 1.2085,                 1.9412,                   2.36,             0.00098187,             0.00098187,             0.00098187
                     68,                 1.0619,                  1.802,                 1.9828,                0.57611,                0.47979,                0.50352,                0.21338,                 1.2174,                 2.0094,                 2.3155,             0.00097775,             0.00097775,             0.00097775
                     69,                 1.0385,                 1.7732,                 1.9581,                0.53602,                0.60437,                0.57907,                0.25219,                 1.2089,                 1.8352,                  2.344,             0.00097362,             0.00097362,             0.00097362
                     70,                 1.0443,                 1.7638,                 1.9555,                0.48182,                0.51484,                0.51965,                0.22856,                 1.1707,                 1.9381,                 2.2633,              0.0009695,              0.0009695,              0.0009695
                     71,                 1.0467,                 1.7628,                 1.9754,                0.61017,                 0.4584,                0.49164,                0.20316,                 1.1466,                 2.0385,                 2.3015,             0.00096537,             0.00096537,             0.00096537
                     72,                  1.046,                 1.7162,                  1.983,                0.68091,                0.45705,                0.55812,                0.25468,                 1.1625,                 1.8057,                  2.307,             0.00096125,             0.00096125,             0.00096125
                     73,                 1.0551,                 1.7462,                 1.9691,                0.45741,                0.60745,                0.49788,                0.19517,                 1.2009,                 1.9157,                 2.3302,             0.00095712,             0.00095712,             0.00095712
                     74,                 1.0463,                 1.7303,                   1.95,                0.45112,                0.41348,                0.45547,                0.20161,                  1.145,                  2.058,                 2.3065,               0.000953,               0.000953,               0.000953
                     75,                 1.0279,                 1.7078,                 1.9393,                0.50567,                0.56943,                 0.5267,                0.23611,                 1.2237,                 1.8821,                 2.3379,             0.00094887,             0.00094887,             0.00094887
                     76,                 1.0157,                 1.6818,                 1.9395,                0.46216,                0.64669,                0.52361,                0.20986,                 1.2036,                 1.8802,                 2.3162,             0.00094475,             0.00094475,             0.00094475
                     77,                 1.0221,                 1.6212,                 1.9181,                0.57777,                0.52801,                0.49404,                0.21195,                 1.1587,                 1.9566,                 2.2876,             0.00094062,             0.00094062,             0.00094062
