                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.9048,                  4.502,                 4.2001,                      0,                      0,                      0,                      0,                 4.0101,                 4.5939,                 4.1556,              0.0001375,              0.0001375,              0.0001375
                      2,                  4.833,                 4.3267,                 4.1157,                      0,                      0,                      0,                      0,                 3.9612,                 4.5736,                 4.1381,             0.00028655,             0.00028655,             0.00028655
                      3,                 4.0082,                  3.883,                 3.8752,                      0,                      0,                      0,                      0,                 3.9377,                 4.5943,                 4.1321,             0.00043461,             0.00043461,             0.00043461
                      4,                 3.1345,                 3.6976,                 3.5108,                      0,                      0,                      0,                      0,                 3.9083,                 4.6634,                 4.1273,             0.00058168,             0.00058168,             0.00058168
                      5,                 2.8917,                 3.5151,                 3.2108,                      0,                      0,                      0,                      0,                 3.9246,                 4.3334,                  4.149,             0.00072777,             0.00072777,             0.00072777
                      6,                 2.5589,                 3.3225,                  2.929,                      0,                      0,                      0,                      0,                 3.6359,                 4.1341,                 4.0361,             0.00087286,             0.00087286,             0.00087286
                      7,                 2.3626,                 3.1285,                 2.7383,                0.78127,                0.01175,                0.01008,                0.00412,                 3.0185,                 4.0126,                 3.5419,               0.001017,               0.001017,               0.001017
                      8,                 2.1962,                 3.0004,                 2.6567,                0.01856,                0.25855,                0.03651,                0.00999,                 2.4112,                 3.7698,                 3.3708,              0.0011601,              0.0011601,              0.0011601
                      9,                 2.1977,                 2.9901,                 2.5973,                0.00593,                0.17658,                0.02042,                0.00667,                 2.7068,                 3.9535,                 3.5079,               0.001217,               0.001217,               0.001217
                     10,                  2.092,                 2.9578,                  2.483,                0.56236,                0.15455,                0.06671,                0.01773,                  2.239,                 3.2973,                 2.9332,               0.001217,               0.001217,               0.001217
                     11,                 2.0685,                 2.8414,                 2.4034,                0.55004,                   0.05,                0.03648,                0.01176,                 2.3333,                 3.0887,                 3.0821,              0.0012129,              0.0012129,              0.0012129
                     12,                 1.9152,                 2.7447,                 2.3597,                0.56365,                0.11728,                0.05339,                0.01582,                 2.4661,                 3.2658,                 3.0711,              0.0012087,              0.0012087,              0.0012087
                     13,                 1.9482,                 2.7476,                  2.251,                0.52725,                0.10227,                0.04043,                0.01155,                 2.0799,                 3.4009,                 2.8841,              0.0012046,              0.0012046,              0.0012046
                     14,                 1.9147,                 2.7561,                 2.3369,                0.85049,                  0.125,                0.13522,                 0.0392,                 1.8607,                 3.6826,                 2.6799,              0.0012005,              0.0012005,              0.0012005
                     15,                 1.8509,                 2.7104,                 2.2376,                0.80573,                0.13708,                0.16197,                0.05762,                  1.808,                 4.0125,                 2.6119,              0.0011964,              0.0011964,              0.0011964
                     16,                 1.9157,                 2.6788,                 2.2381,                0.64821,                0.17273,                0.13218,                0.03717,                 1.8067,                 2.8552,                  2.607,              0.0011922,              0.0011922,              0.0011922
                     17,                 1.8162,                 2.6458,                 2.1771,                0.60903,                0.20795,                  0.136,                0.05274,                 1.7028,                 2.8978,                 2.4944,              0.0011881,              0.0011881,              0.0011881
                     18,                  1.862,                   2.66,                 2.1942,                0.68184,                0.11818,                0.12731,                0.03847,                 1.7491,                 3.0638,                 2.5173,               0.001184,               0.001184,               0.001184
                     19,                 1.7034,                 2.5525,                 2.1231,                0.39264,                0.09205,                0.05845,                0.02104,                 1.8311,                 2.9746,                 2.6154,              0.0011799,              0.0011799,              0.0011799
                     20,                 1.7474,                 2.5469,                  2.118,                0.68618,                0.18523,                0.17407,                0.06376,                 1.6188,                 2.9462,                 2.4329,              0.0011757,              0.0011757,              0.0011757
                     21,                 1.6966,                 2.5146,                 2.1307,                0.41243,                 0.1507,                0.10539,                0.03015,                 1.7465,                 3.0934,                 2.3803,              0.0011716,              0.0011716,              0.0011716
                     22,                 1.7383,                 2.5892,                 2.1373,                0.68771,                 0.2375,                0.20729,                0.07066,                 1.5623,                 2.6914,                 2.3609,              0.0011675,              0.0011675,              0.0011675
                     23,                  1.673,                 2.4733,                 2.0817,                0.87044,                0.14983,                 0.1984,                0.07286,                 1.5246,                 3.4716,                 2.3242,              0.0011634,              0.0011634,              0.0011634
                     24,                 1.6462,                 2.5024,                 2.0438,                0.84124,                0.24205,                0.24896,                 0.0819,                 1.5196,                 2.4433,                 2.3036,              0.0011593,              0.0011593,              0.0011593
                     25,                 1.6113,                 2.4984,                  2.092,                0.40833,                0.21336,                0.20391,                0.07896,                 1.5415,                 2.5407,                 2.3052,              0.0011551,              0.0011551,              0.0011551
                     26,                 1.6169,                 2.4148,                 2.0764,                0.84332,                0.16748,                0.23758,                 0.0924,                 1.5963,                  2.522,                 2.3251,               0.001151,               0.001151,               0.001151
                     27,                 1.6333,                 2.4487,                 2.0363,                 0.9113,                0.18686,                0.26109,                0.09348,                 1.4658,                 2.6007,                 2.2582,              0.0011469,              0.0011469,              0.0011469
                     28,                 1.5114,                 2.3069,                 2.0038,                0.95793,                 0.1375,                0.23999,                0.09707,                 1.4907,                 2.6329,                  2.293,              0.0011428,              0.0011428,              0.0011428
                     29,                 1.5106,                 2.3349,                 1.9688,                0.74965,                0.25968,                 0.2507,                0.10923,                 1.4875,                 2.5619,                 2.2996,              0.0011386,              0.0011386,              0.0011386
                     30,                 1.5317,                 2.3081,                 1.9952,                0.19659,                0.31591,                0.21663,                0.08918,                 1.6543,                 2.7206,                 2.3869,              0.0011345,              0.0011345,              0.0011345
                     31,                 1.5139,                 2.2705,                 1.9754,                0.53544,                0.21381,                0.22314,                0.08824,                 1.5346,                 2.9175,                 2.2965,              0.0011304,              0.0011304,              0.0011304
                     32,                 1.5348,                 2.2431,                 1.9632,                0.23967,                 0.2792,                0.22626,                0.08681,                 1.5383,                 2.6924,                  2.318,              0.0011263,              0.0011263,              0.0011263
                     33,                 1.5515,                 2.2903,                  1.962,                 0.4832,                0.22159,                0.25016,                0.10402,                 1.4045,                 2.4604,                 2.1673,              0.0011221,              0.0011221,              0.0011221
                     34,                 1.5334,                  2.268,                 1.9516,                0.71532,                    0.2,                0.23727,                0.09797,                 1.6215,                 2.4963,                 2.3363,               0.001118,               0.001118,               0.001118
                     35,                 1.4844,                 2.2027,                 1.9078,                0.44522,                0.29205,                0.22922,                0.09129,                 1.5535,                 2.4402,                 2.2451,              0.0011139,              0.0011139,              0.0011139
                     36,                 1.4774,                 2.1865,                 1.9416,                0.59799,                0.24868,                0.27668,                0.09299,                 1.4916,                 2.4757,                 2.1885,              0.0011098,              0.0011098,              0.0011098
                     37,                 1.4161,                 2.2129,                 1.9447,                0.21264,                0.36277,                0.25585,                0.10525,                 1.4276,                 2.4059,                 2.1639,              0.0011056,              0.0011056,              0.0011056
                     38,                 1.4597,                 2.1386,                 1.8762,                0.23641,                0.30516,                0.26649,                0.09925,                 1.4323,                 2.4952,                 2.2189,              0.0011015,              0.0011015,              0.0011015
                     39,                 1.4507,                 2.1924,                 1.8707,                0.43522,                0.36397,                0.28097,                0.10887,                 1.4559,                 2.2642,                 2.2222,              0.0010974,              0.0010974,              0.0010974
                     40,                 1.4353,                 2.1547,                 1.8729,                0.35206,                0.33878,                0.32273,                 0.1195,                 1.4321,                 2.2595,                 2.1822,              0.0010933,              0.0010933,              0.0010933
                     41,                 1.4116,                 2.1839,                 1.8771,                0.31167,                0.30484,                0.28377,                0.11244,                 1.4715,                 2.3377,                 2.1976,              0.0010891,              0.0010891,              0.0010891
                     42,                 1.4101,                 2.1141,                 1.8832,                0.31199,                0.24965,                0.23596,                0.10625,                 1.4122,                 2.4054,                  2.129,               0.001085,               0.001085,               0.001085
                     43,                 1.3825,                 2.0961,                 1.8519,                 0.4683,                0.32628,                0.30018,                0.12029,                 1.3681,                 2.2897,                 2.0899,              0.0010809,              0.0010809,              0.0010809
                     44,                 1.3436,                 2.0767,                  1.824,                0.54802,                0.30647,                0.34394,                0.15035,                 1.4212,                 2.1509,                 2.1301,              0.0010768,              0.0010768,              0.0010768
                     45,                  1.351,                 2.0753,                 1.8549,                0.29507,                0.39219,                0.33146,                0.13794,                 1.3797,                 2.1352,                 2.1005,              0.0010726,              0.0010726,              0.0010726
                     46,                 1.3728,                 2.0503,                 1.8799,                0.41645,                0.35469,                0.31922,                0.13335,                  1.391,                 2.2793,                 2.1347,              0.0010685,              0.0010685,              0.0010685
                     47,                 1.3394,                 2.0022,                 1.8214,                0.29992,                0.40242,                0.30376,                0.12272,                 1.3393,                 2.3911,                  2.108,              0.0010644,              0.0010644,              0.0010644
                     48,                 1.3596,                 2.0206,                 1.8212,                0.58885,                0.38873,                0.44427,                0.19029,                 1.3041,                  2.032,                  2.086,              0.0010603,              0.0010603,              0.0010603
                     49,                  1.332,                 1.9748,                 1.8191,                0.48547,                0.33473,                0.34617,                0.13972,                 1.4216,                 2.2257,                 2.1492,              0.0010561,              0.0010561,              0.0010561
                     50,                 1.3262,                 1.9413,                 1.8126,                0.34608,                0.42019,                0.35313,                0.15069,                 1.3032,                 2.0357,                 2.0803,               0.001052,               0.001052,               0.001052
                     51,                 1.2956,                 1.8628,                 1.7565,                0.41405,                0.44261,                0.37417,                0.15971,                 1.3408,                 1.9405,                 2.0762,              0.0010479,              0.0010479,              0.0010479
                     52,                 1.2978,                 1.9584,                 1.8151,                 0.6518,                0.37656,                0.40852,                0.17818,                 1.3295,                 2.0478,                  2.074,              0.0010438,              0.0010438,              0.0010438
                     53,                 1.3155,                 2.0787,                 1.8082,                 0.4972,                0.34779,                0.30205,                0.12472,                 1.3453,                 2.1749,                  2.054,              0.0010396,              0.0010396,              0.0010396
                     54,                 1.2855,                 1.9037,                 1.8276,                 0.3956,                0.41898,                0.35889,                 0.1373,                 1.3186,                 2.1161,                  2.071,              0.0010355,              0.0010355,              0.0010355
                     55,                 1.2955,                 1.9191,                 1.8153,                 0.6264,                0.41317,                0.41287,                 0.1791,                 1.2546,                 2.0566,                 2.0377,              0.0010314,              0.0010314,              0.0010314
                     56,                 1.2641,                 1.9033,                 1.7587,                0.47338,                0.40784,                0.43286,                0.17039,                 1.3128,                 2.1529,                 2.0549,              0.0010273,              0.0010273,              0.0010273
                     57,                 1.2911,                 1.9099,                 1.7953,                0.51476,                0.37648,                0.43312,                0.16348,                 1.3552,                 2.1196,                 2.0906,              0.0010231,              0.0010231,              0.0010231
                     58,                 1.2814,                 1.8141,                 1.7382,                0.35283,                0.44896,                0.43433,                0.16784,                 1.4302,                 2.0786,                  2.168,               0.001019,               0.001019,               0.001019
                     59,                  1.258,                 1.8962,                 1.7826,                0.57619,                0.41019,                0.42921,                0.17671,                 1.2867,                 1.9748,                 2.0444,              0.0010149,              0.0010149,              0.0010149
