                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.3319,                 2.4383,                 2.3957,                0.53313,                0.27045,                0.28108,                0.10384,                  1.335,                 2.5399,                 2.7544,              0.0011139,              0.0011139,              0.0011139
                     36,                 1.3743,                 2.4922,                 2.4235,                 0.3753,                0.28147,                0.27869,                0.09736,                 1.2931,                 2.7088,                 2.6848,              0.0011098,              0.0011098,              0.0011098
                     37,                 1.3801,                 2.4459,                 2.4371,                0.22175,                0.35114,                0.31274,                0.10878,                 1.3698,                 2.5724,                 2.7224,              0.0011056,              0.0011056,              0.0011056
                     38,                 1.3301,                 2.4417,                 2.4055,                0.58973,                0.27604,                0.33547,                0.13226,                 1.2632,                 2.5166,                 2.6385,              0.0011015,              0.0011015,              0.0011015
                     39,                 1.2895,                 2.3714,                 2.3548,                0.36693,                0.34223,                0.30923,                0.12374,                 1.2914,                 2.5241,                 2.6858,              0.0010974,              0.0010974,              0.0010974
                     40,                 1.2876,                 2.3737,                  2.323,                0.59532,                 0.2811,                0.24783,                0.10803,                 1.3784,                 2.7503,                 2.7778,              0.0010933,              0.0010933,              0.0010933
                     41,                 1.3605,                 2.3923,                 2.3809,                0.51077,                 0.3445,                0.26594,                0.12071,                 1.3556,                 2.6243,                 2.7357,              0.0010891,              0.0010891,              0.0010891
                     42,                 1.3084,                 2.3397,                 2.3309,                0.31871,                 0.3336,                0.31248,                0.11383,                 1.4278,                 2.6287,                 2.7732,               0.001085,               0.001085,               0.001085
                     43,                 1.3124,                 2.3101,                 2.3751,                0.43012,                0.33985,                0.30929,                0.14237,                 1.2994,                 2.4656,                 2.7064,              0.0010809,              0.0010809,              0.0010809
                     44,                 1.2648,                 2.3067,                 2.3302,                0.36321,                 0.4167,                0.33894,                0.12897,                 1.3445,                 2.3825,                 2.7186,              0.0010768,              0.0010768,              0.0010768
                     45,                 1.2736,                 2.2291,                 2.3102,                0.38481,                0.33518,                0.36176,                0.14143,                 1.3427,                 2.4294,                  2.716,              0.0010726,              0.0010726,              0.0010726
                     46,                 1.3192,                 2.2349,                 2.3502,                 0.5991,                0.29411,                0.34271,                0.13133,                 1.2777,                 2.4822,                 2.6787,              0.0010685,              0.0010685,              0.0010685
                     47,                 1.2409,                 2.2432,                 2.3095,                0.46232,                 0.3836,                 0.3605,                0.14443,                 1.3026,                 2.3144,                 2.6551,              0.0010644,              0.0010644,              0.0010644
                     48,                  1.241,                 2.1502,                  2.296,                0.64157,                0.43002,                 0.4078,                0.15243,                 1.3561,                 2.2796,                 2.7043,              0.0010603,              0.0010603,              0.0010603
                     49,                 1.2574,                 2.2398,                 2.3042,                0.39579,                0.42643,                0.38861,                0.15825,                 1.4295,                 2.2604,                 2.7988,              0.0010561,              0.0010561,              0.0010561
                     50,                 1.2472,                 2.2316,                 2.2757,                0.38163,                0.37075,                0.34459,                0.14396,                 1.3005,                 2.3224,                 2.6409,               0.001052,               0.001052,               0.001052
                     51,                 1.2436,                 2.2333,                 2.3123,                0.31756,                0.41769,                0.34399,                0.13164,                 1.3718,                 2.2814,                 2.7397,              0.0010479,              0.0010479,              0.0010479
                     52,                 1.2233,                 2.1491,                 2.2741,                0.33036,                0.38744,                0.35366,                0.13117,                  1.227,                 2.2856,                  2.607,              0.0010438,              0.0010438,              0.0010438
                     53,                  1.222,                 2.1007,                 2.2216,                0.39341,                0.42325,                0.41877,                0.15905,                 1.3204,                 2.3202,                 2.7075,              0.0010396,              0.0010396,              0.0010396
