                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.2623,                 2.8925,                 2.6811,                0.53771,                0.31705,                 0.2557,                0.09768,                 1.2436,                 2.5535,                  2.763,               0.001118,               0.001118,               0.001118
                     35,                 1.2882,                 2.9076,                 2.6701,                0.36587,                0.22337,                0.24865,                0.09235,                 1.2199,                  2.778,                 2.7099,              0.0011139,              0.0011139,              0.0011139
                     36,                 1.2629,                 2.8062,                 2.6294,                0.28176,                0.43132,                 0.3233,                0.13334,                  1.202,                 2.7642,                 2.6902,              0.0011098,              0.0011098,              0.0011098
                     37,                 1.2302,                 2.8115,                 2.6156,                   0.33,                0.41559,                0.31155,                0.11624,                 1.2196,                 2.9781,                 2.6969,              0.0011056,              0.0011056,              0.0011056
                     38,                 1.2236,                 2.7582,                 2.5844,                0.34177,                0.40829,                0.33491,                0.13799,                  1.254,                 2.7082,                 2.7386,              0.0011015,              0.0011015,              0.0011015
                     39,                 1.1866,                 2.6828,                 2.5769,                0.43692,                0.42174,                0.38602,                0.15216,                 1.3194,                  2.599,                  2.754,              0.0010974,              0.0010974,              0.0010974
                     40,                 1.2696,                 2.7581,                 2.6132,                0.29827,                0.36357,                0.27409,                 0.1171,                  1.209,                 2.6687,                  2.663,              0.0010933,              0.0010933,              0.0010933
                     41,                  1.215,                 2.7068,                 2.5777,                 0.4116,                0.34548,                 0.3462,                0.11542,                 1.2815,                 2.5595,                 2.7487,              0.0010891,              0.0010891,              0.0010891
                     42,                 1.2252,                 2.6852,                 2.5865,                0.33914,                0.36162,                0.30981,                0.11172,                 1.2229,                 2.5109,                 2.6962,               0.001085,               0.001085,               0.001085
                     43,                 1.2012,                 2.6027,                 2.5747,                 0.3827,                0.39871,                0.37417,                0.15488,                 1.1352,                 2.6265,                 2.5836,              0.0010809,              0.0010809,              0.0010809
                     44,                 1.2167,                 2.6278,                 2.5532,                0.28946,                0.38819,                0.28756,                0.11838,                 1.2367,                 2.6864,                 2.6939,              0.0010768,              0.0010768,              0.0010768
                     45,                 1.2293,                 2.6142,                 2.5516,                0.28383,                0.44159,                0.37113,                0.15797,                  1.225,                 2.4665,                 2.6237,              0.0010726,              0.0010726,              0.0010726
                     46,                 1.1766,                 2.5352,                 2.5221,                0.62656,                0.33864,                0.38301,                0.15697,                 1.1626,                 2.6178,                 2.6183,              0.0010685,              0.0010685,              0.0010685
                     47,                  1.181,                 2.5288,                  2.528,                0.31441,                0.26818,                 0.2624,                0.10976,                 1.2755,                  2.901,                 2.7531,              0.0010644,              0.0010644,              0.0010644
                     48,                 1.1952,                 2.5091,                 2.5295,                0.44096,                0.34391,                0.38578,                0.16774,                 1.1971,                 2.6252,                 2.6141,              0.0010603,              0.0010603,              0.0010603
                     49,                 1.1585,                 2.4601,                 2.5071,                0.43621,                0.52028,                0.47224,                0.19299,                  1.185,                 2.3501,                 2.6065,              0.0010561,              0.0010561,              0.0010561
                     50,                 1.1596,                 2.4517,                 2.4889,                 0.5966,                0.39475,                 0.4348,                0.17069,                 1.2312,                 2.4639,                 2.6157,               0.001052,               0.001052,               0.001052
                     51,                 1.2035,                 2.5104,                 2.5295,                0.39985,                0.52559,                0.41349,                0.17737,                 1.1454,                 2.6291,                 2.5905,              0.0010479,              0.0010479,              0.0010479
                     52,                 1.1777,                 2.4483,                 2.4976,                0.34246,                0.49901,                0.40947,                0.17132,                 1.1916,                 2.3551,                 2.6026,              0.0010438,              0.0010438,              0.0010438
                     53,                 1.1706,                 2.3449,                  2.473,                0.58952,                0.36492,                0.41827,                0.16763,                 1.1934,                 2.2511,                 2.5966,              0.0010396,              0.0010396,              0.0010396
                     54,                 1.1746,                 2.4203,                 2.4733,                0.33362,                0.41996,                0.36903,                0.13779,                 1.2232,                 2.3187,                 2.6219,              0.0010355,              0.0010355,              0.0010355
                     55,                 1.1542,                 2.3203,                 2.4428,                0.38003,                 0.4384,                0.36791,                0.16143,                 1.2744,                  2.532,                 2.7016,              0.0010314,              0.0010314,              0.0010314
                     56,                 1.1536,                 2.3127,                 2.4323,                0.40262,                 0.4623,                0.40026,                0.15582,                 1.2355,                 2.4857,                 2.6585,              0.0010273,              0.0010273,              0.0010273
                     57,                 1.1239,                 2.3274,                 2.4328,                0.44739,                0.51323,                 0.4792,                0.18988,                 1.2565,                 2.2789,                 2.6715,              0.0010231,              0.0010231,              0.0010231
                     58,                 1.1203,                 2.2921,                 2.4388,                0.38194,                0.48277,                0.42566,                0.16028,                 1.2535,                  2.307,                 2.6871,               0.001019,               0.001019,               0.001019
                     59,                  1.146,                 2.3104,                 2.4393,                0.44697,                0.42875,                0.41512,                0.18303,                 1.1612,                 2.2597,                 2.5698,              0.0010149,              0.0010149,              0.0010149
                     60,                 1.1338,                 2.2524,                 2.4289,                 0.4093,                 0.4795,                0.43894,                0.18051,                 1.2353,                 2.3189,                 2.6426,              0.0010107,              0.0010107,              0.0010107
                     61,                 1.1362,                 2.2435,                  2.419,                0.42003,                0.45088,                0.43621,                0.18999,                 1.1905,                 2.2801,                  2.586,              0.0010066,              0.0010066,              0.0010066
                     62,                 1.1524,                 2.1791,                 2.4376,                0.46136,                0.45875,                0.47832,                0.20738,                 1.2001,                 2.2066,                 2.5987,              0.0010025,              0.0010025,              0.0010025
                     63,                  1.098,                 2.2428,                 2.4229,                0.29595,                 0.4917,                0.37516,                0.14521,                 1.1881,                  2.494,                 2.6077,             0.00099837,             0.00099837,             0.00099837
                     64,                   1.11,                 2.2556,                 2.4075,                0.51075,                0.42292,                0.45594,                0.18502,                 1.3139,                 2.3333,                 2.7269,             0.00099425,             0.00099425,             0.00099425
                     65,                 1.0805,                 2.1763,                 2.3995,                0.44303,                0.49832,                0.47156,                0.19394,                 1.1779,                 2.2044,                 2.5861,             0.00099013,             0.00099013,             0.00099013
                     66,                 1.1063,                 2.1926,                  2.402,                0.73464,                 0.3782,                0.47363,                0.18232,                 1.2355,                 2.1432,                 2.6028,               0.000986,               0.000986,               0.000986
                     67,                 1.1254,                 2.1975,                 2.4033,                0.35107,                0.49057,                0.39455,                0.17249,                 1.1977,                 2.4047,                  2.569,             0.00098187,             0.00098187,             0.00098187
                     68,                 1.1258,                 2.1756,                 2.3644,                0.53332,                0.49113,                0.50524,                0.20191,                 1.2641,                 2.1571,                 2.6066,             0.00097775,             0.00097775,             0.00097775
                     69,                  1.108,                 2.1386,                  2.402,                0.48422,                0.50547,                0.40099,                0.14713,                  1.286,                 2.3904,                  2.707,             0.00097362,             0.00097362,             0.00097362
                     70,                 1.0932,                 2.1214,                 2.3723,                 0.4572,                0.56601,                0.51679,                0.20603,                 1.2208,                 2.0869,                 2.6459,              0.0009695,              0.0009695,              0.0009695
                     71,                 1.0841,                 2.1312,                  2.359,                0.52128,                0.56326,                0.50317,                0.20704,                 1.1727,                 2.1798,                 2.5756,             0.00096537,             0.00096537,             0.00096537
