                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                   3.03,                 5.5921,                 4.2248,                  4e-05,                0.00455,                  2e-05,                      0,                 2.7596,                 5.2491,                 4.1509,              0.0002375,              0.0002375,              0.0002375
                      2,                 3.0328,                 5.1553,                 4.0867,                  4e-05,                0.00455,                  2e-05,                  1e-05,                 2.6863,                 5.2378,                 4.1179,             0.00048589,             0.00048589,             0.00048589
                      3,                 2.6232,                 4.7349,                 3.7915,                0.00021,                0.01542,                0.00012,                  3e-05,                 2.4971,                 5.1482,                 4.0354,             0.00073263,             0.00073263,             0.00073263
                      4,                 2.4004,                 4.5544,                 3.5424,                0.00069,                0.10548,                0.00079,                0.00022,                 2.2681,                 5.1388,                 3.8592,             0.00097772,             0.00097772,             0.00097772
                      5,                 2.2497,                 4.4654,                 3.4373,                0.00127,                0.29634,                0.01018,                0.00223,                  2.062,                 4.8167,                 3.5577,              0.0012212,              0.0012212,              0.0012212
                      6,                 2.0155,                  4.417,                 3.2675,                0.53501,                0.06023,                0.02753,                0.00866,                 1.8499,                 4.4821,                 3.3041,              0.0012294,              0.0012294,              0.0012294
                      7,                  1.999,                  4.322,                 3.1614,                  0.588,                0.07386,                0.03835,                0.01193,                 1.7191,                 5.1113,                 3.0262,              0.0012294,              0.0012294,              0.0012294
                      8,                 1.9755,                 4.2299,                 3.1146,                0.30455,                0.03523,                0.02326,                  0.009,                 1.7494,                 5.2451,                 3.1407,              0.0012252,              0.0012252,              0.0012252
                      9,                 1.8649,                 4.0774,                 3.0618,                0.51907,                0.07955,                0.01228,                0.00358,                 1.8571,                 6.1105,                 3.9481,              0.0012211,              0.0012211,              0.0012211
                     10,                 1.7504,                 3.8488,                  2.975,                0.58291,                0.12841,                0.06131,                0.01849,                 1.6218,                 4.0112,                 2.8021,               0.001217,               0.001217,               0.001217
                     11,                 1.7955,                 3.7873,                 2.9217,                0.43186,                0.11462,                0.12175,                0.04492,                 1.6266,                  3.645,                 2.8484,              0.0012129,              0.0012129,              0.0012129
                     12,                 1.7208,                 3.6794,                 2.8428,                0.61226,                0.11208,                0.12522,                  0.041,                 1.6188,                 3.2995,                 2.7669,              0.0012087,              0.0012087,              0.0012087
                     13,                  1.697,                  3.664,                 2.8247,                0.82843,                   0.15,                0.12664,                0.03852,                 1.5055,                 4.3394,                 2.6597,              0.0012046,              0.0012046,              0.0012046
                     14,                 1.6345,                 3.6016,                 2.8007,                0.38538,                0.17057,                0.10883,                  0.039,                 1.4058,                 3.3853,                 2.6892,              0.0012005,              0.0012005,              0.0012005
                     15,                 1.6155,                 3.5005,                 2.7242,                0.40033,                0.19091,                0.10058,                0.03391,                  1.564,                 3.4292,                  2.744,              0.0011964,              0.0011964,              0.0011964
                     16,                 1.6332,                 3.5025,                 2.7315,                0.66458,                0.18409,                0.17958,                0.05274,                 1.5067,                  3.358,                 2.6642,              0.0011922,              0.0011922,              0.0011922
                     17,                  1.573,                 3.4564,                 2.6794,                0.43375,                0.12955,                0.12206,                 0.0425,                 1.4809,                 3.4186,                 2.5794,              0.0011881,              0.0011881,              0.0011881
                     18,                 1.5374,                 3.2969,                 2.6338,                0.33324,                0.15957,                0.08892,                0.02645,                 1.3734,                 3.3314,                 2.6305,               0.001184,               0.001184,               0.001184
                     19,                 1.5582,                 3.3385,                 2.6325,                0.50424,                0.10911,                0.10685,                0.03465,                 1.4729,                 3.0573,                 2.5539,              0.0011799,              0.0011799,              0.0011799
                     20,                 1.4635,                 3.1519,                 2.5728,                0.47873,                0.20735,                0.17484,                0.06316,                  1.321,                 2.8992,                 2.4954,              0.0011757,              0.0011757,              0.0011757
                     21,                 1.4805,                   3.19,                 2.5432,                0.48714,                0.27386,                0.21849,                0.07848,                 1.2546,                 2.9901,                 2.5316,              0.0011716,              0.0011716,              0.0011716
                     22,                 1.4755,                 3.0935,                 2.5662,                0.49916,                  0.275,                  0.191,                0.06331,                 1.3408,                 2.9649,                 2.4705,              0.0011675,              0.0011675,              0.0011675
                     23,                 1.4448,                 3.0367,                 2.4943,                0.46231,                0.19432,                0.16029,                0.06136,                 1.2611,                 3.0158,                   2.45,              0.0011634,              0.0011634,              0.0011634
                     24,                 1.4443,                 3.0356,                 2.5442,                 0.3732,                0.27624,                0.18372,                0.07107,                 1.3628,                 3.1684,                  2.587,              0.0011593,              0.0011593,              0.0011593
                     25,                 1.4086,                 3.0184,                 2.4802,                0.61725,                0.16769,                0.16024,                0.05298,                 1.2748,                 3.0507,                 2.5492,              0.0011551,              0.0011551,              0.0011551
                     26,                 1.4115,                 3.1567,                 2.5136,                0.69462,                0.21364,                0.22399,                0.08729,                 1.2792,                 2.6421,                 2.4393,               0.001151,               0.001151,               0.001151
                     27,                 1.3789,                 2.9236,                 2.4789,                0.20633,                0.30747,                 0.2385,                0.08436,                 1.2884,                 2.5253,                 2.4598,              0.0011469,              0.0011469,              0.0011469
                     28,                 1.4248,                  2.882,                 2.4609,                0.75832,                0.20455,                0.24779,                0.08972,                 1.2858,                 2.7756,                 2.4042,              0.0011428,              0.0011428,              0.0011428
                     29,                 1.3783,                 2.9451,                 2.4586,                0.63865,                0.21705,                 0.2292,                0.09207,                 1.2625,                 2.6519,                 2.4035,              0.0011386,              0.0011386,              0.0011386
                     30,                 1.3851,                 2.8853,                 2.4086,                0.74263,                0.16364,                 0.2391,                0.08655,                 1.2958,                 2.6872,                 2.3995,              0.0011345,              0.0011345,              0.0011345
                     31,                 1.3361,                 2.7779,                 2.4139,                0.47516,                0.26337,                  0.245,                0.08801,                 1.3104,                 2.6982,                  2.451,              0.0011304,              0.0011304,              0.0011304
                     32,                 1.3196,                 2.7808,                 2.3897,                0.16133,                0.27343,                0.23876,                0.10451,                 1.2035,                 2.5106,                 2.3638,              0.0011263,              0.0011263,              0.0011263
                     33,                 1.3346,                 2.7888,                 2.3915,                0.34683,                0.35255,                0.27264,                0.11127,                 1.2952,                 2.6438,                 2.4396,              0.0011221,              0.0011221,              0.0011221
                     34,                 1.3131,                 2.7622,                   2.35,                0.54442,                0.26396,                0.30302,                0.12004,                 1.2964,                 2.4491,                 2.4736,               0.001118,               0.001118,               0.001118
