                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.4968,                  1.312,                 1.3829,                 0.4496,                0.54952,                0.46358,                0.17589,                 2.0336,                 1.8527,                 1.8284,              0.0096832,              0.0096832,              0.0096832
                     35,                 1.4927,                 1.3036,                 1.3733,                 0.4776,                0.52905,                0.45427,                0.18947,                 2.0257,                 1.7221,                  1.792,              0.0096733,              0.0096733,              0.0096733
                     36,                 1.4509,                 1.2754,                 1.3552,                 0.5198,                0.57531,                0.52432,                0.23121,                 1.9358,                 1.5627,                 1.7063,              0.0096634,              0.0096634,              0.0096634
                     37,                 1.4734,                 1.2766,                 1.3733,                0.49081,                0.55026,                0.55051,                0.20973,                  2.098,                 1.5729,                 1.8792,              0.0096535,              0.0096535,              0.0096535
                     38,                 1.4455,                 1.2613,                 1.3626,                 0.4861,                0.45686,                0.43229,                0.17672,                 2.0582,                 1.7058,                  1.858,              0.0096436,              0.0096436,              0.0096436
                     39,                 1.4649,                 1.2158,                 1.3649,                0.54501,                0.43599,                0.44097,                0.14986,                 2.2336,                 1.7097,                 1.9105,              0.0096337,              0.0096337,              0.0096337
                     40,                 1.4341,                 1.2209,                 1.3504,                0.47528,                0.50686,                0.50944,                0.22048,                 1.9344,                 1.5657,                 1.7676,              0.0096238,              0.0096238,              0.0096238
                     41,                   1.43,                 1.2157,                  1.346,                0.35838,                0.42882,                0.37915,                0.16753,                   2.13,                  1.832,                 1.8281,              0.0096139,              0.0096139,              0.0096139
                     42,                 1.4384,                 1.2109,                 1.3407,                0.58785,                 0.5248,                0.54222,                0.24375,                 2.0096,                 1.6092,                  1.799,               0.009604,               0.009604,               0.009604
                     43,                 1.4183,                 1.1416,                 1.3244,                0.67199,                0.53786,                0.55697,                0.22181,                 2.0526,                 1.4209,                 1.8078,              0.0095941,              0.0095941,              0.0095941
                     44,                 1.4053,                 1.1486,                 1.3262,                0.63776,                0.45379,                0.50171,                0.22106,                   1.97,                 1.6102,                 1.8589,              0.0095842,              0.0095842,              0.0095842
                     45,                 1.3931,                 1.1109,                 1.3158,                 0.6551,                0.54919,                0.53127,                 0.2222,                  1.956,                 1.5661,                 1.7178,              0.0095743,              0.0095743,              0.0095743
                     46,                 1.3818,                 1.1366,                 1.3122,                0.68168,                0.43428,                0.45202,                0.20873,                 2.0474,                 1.5054,                 1.7982,              0.0095644,              0.0095644,              0.0095644
                     47,                 1.3691,                 1.1179,                 1.3035,                0.58168,                 0.6152,                0.53108,                0.20514,                 1.9666,                 1.4928,                 1.7334,              0.0095545,              0.0095545,              0.0095545
                     48,                 1.3538,                 1.1063,                 1.2935,                0.60261,                0.60508,                0.56018,                0.22853,                 1.9881,                 1.3277,                 1.7542,              0.0095446,              0.0095446,              0.0095446
                     49,                  1.387,                 1.0968,                 1.3089,                0.47103,                0.54654,                0.51197,                0.22402,                 1.9894,                 1.4663,                  1.711,              0.0095347,              0.0095347,              0.0095347
                     50,                 1.3572,                 1.0826,                 1.2946,                0.68156,                  0.466,                0.53282,                0.24108,                 1.8963,                 1.3455,                 1.6804,              0.0095248,              0.0095248,              0.0095248
                     51,                 1.3808,                 1.0632,                 1.2993,                0.60475,                0.59482,                 0.5646,                0.25575,                 1.8905,                 1.3723,                 1.6472,              0.0095149,              0.0095149,              0.0095149
                     52,                  1.361,                 1.0744,                 1.2926,                0.64061,                0.30828,                0.38167,                0.16358,                 2.0083,                  2.195,                 1.8349,               0.009505,               0.009505,               0.009505
                     53,                 1.4009,                 1.0753,                 1.3104,                0.51498,                0.55432,                0.50531,                0.20259,                 1.9782,                 1.5685,                 1.7436,              0.0094951,              0.0094951,              0.0094951
                     54,                 1.3277,                 1.0388,                 1.2681,                0.59022,                0.56363,                0.57175,                 0.2544,                 2.0269,                 1.4848,                  1.714,              0.0094852,              0.0094852,              0.0094852
                     55,                 1.2967,                 1.0542,                 1.2492,                0.65822,                0.50141,                0.52565,                0.22441,                 2.0526,                 1.4138,                 1.8187,              0.0094753,              0.0094753,              0.0094753
                     56,                 1.3329,                 1.0168,                 1.2736,                0.69884,                0.50122,                0.56614,                0.24201,                 2.0857,                 1.4602,                 1.8702,              0.0094654,              0.0094654,              0.0094654
                     57,                 1.2759,                0.99205,                 1.2635,                0.58632,                0.45555,                0.49965,                0.23857,                 2.0284,                 1.6375,                 1.8059,              0.0094555,              0.0094555,              0.0094555
                     58,                 1.3297,                 1.0404,                 1.2644,                  0.537,                0.60013,                0.55914,                 0.2283,                 2.0385,                 1.2808,                 1.8269,              0.0094456,              0.0094456,              0.0094456
                     59,                 1.3352,                 1.0098,                  1.277,                0.57334,                0.50686,                0.52137,                0.22246,                 1.9237,                 1.6789,                 1.7164,              0.0094357,              0.0094357,              0.0094357
                     60,                 1.3035,                 1.0064,                  1.252,                0.66851,                0.49661,                0.53062,                0.23561,                 2.1109,                 1.3773,                 1.7739,              0.0094258,              0.0094258,              0.0094258
                     61,                 1.2842,                 1.0083,                  1.254,                0.63413,                0.57116,                0.52137,                0.21376,                 2.0344,                 1.5886,                 1.8338,              0.0094159,              0.0094159,              0.0094159
