                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 5.0777,                 5.6267,                 4.1977,                  4e-05,                0.00455,                  2e-05,                      0,                 3.9844,                 5.3267,                 4.1557,              0.0001375,              0.0001375,              0.0001375
                      2,                 4.7704,                 5.0914,                 4.1187,                  4e-05,                0.00455,                  2e-05,                      0,                 3.9339,                 5.2848,                 4.1363,             0.00028655,             0.00028655,             0.00028655
                      3,                 4.0265,                  4.533,                 3.8916,                  8e-05,                0.01542,                  4e-05,                  1e-05,                   3.85,                 5.1045,                 4.1052,             0.00043461,             0.00043461,             0.00043461
                      4,                 3.1398,                 4.0703,                 3.4539,                  8e-05,                0.01542,                  5e-05,                  2e-05,                 3.8376,                 5.0364,                 4.1022,             0.00058168,             0.00058168,             0.00058168
                      5,                 2.8384,                 3.9451,                 3.1269,                  8e-05,                0.01542,                  5e-05,                  1e-05,                  3.825,                 5.1784,                 4.1143,             0.00072777,             0.00072777,             0.00072777
                      6,                 2.5485,                 3.7421,                 2.9426,                  9e-05,                0.04348,                0.00012,                  2e-05,                 3.3622,                  4.579,                 3.8177,             0.00087286,             0.00087286,             0.00087286
                      7,                 2.3332,                 3.3735,                  2.714,                 0.0004,                0.06428,                 0.0095,                0.00252,                 3.0694,                 4.5009,                  3.564,               0.001017,               0.001017,               0.001017
                      8,                 2.1369,                 3.2153,                 2.5838,                0.82625,                0.04545,                0.02367,                0.00684,                 2.4635,                 4.3358,                 3.2011,              0.0011601,              0.0011601,              0.0011601
                      9,                 2.0885,                 3.0991,                 2.4925,                 0.5739,                0.05341,                0.03826,                0.01013,                 2.4647,                 3.8783,                 3.1198,               0.001217,               0.001217,               0.001217
                     10,                 2.0348,                 2.9833,                 2.4597,                0.56052,                0.04937,                0.03669,                0.01073,                 2.1061,                 3.9017,                 2.9474,               0.001217,               0.001217,               0.001217
                     11,                 1.9932,                 2.8973,                 2.3656,                0.78732,                0.04545,                0.02288,                0.00592,                 2.3421,                 4.8957,                 3.0775,              0.0012129,              0.0012129,              0.0012129
                     12,                 1.9118,                 2.8938,                 2.3383,                0.60852,                0.13068,                0.08195,                0.02915,                 1.8198,                 5.8606,                  2.623,              0.0012087,              0.0012087,              0.0012087
                     13,                 1.8991,                 2.8594,                 2.2846,                0.80546,                0.02727,                0.03005,                 0.0115,                 2.5308,                 4.8412,                 3.1819,              0.0012046,              0.0012046,              0.0012046
                     14,                 1.8631,                  2.707,                 2.2704,                0.59144,                0.06477,                0.04018,                0.01535,                 2.1675,                 4.0536,                 2.7258,              0.0012005,              0.0012005,              0.0012005
                     15,                 1.8302,                 2.7494,                  2.204,                0.66063,                0.02273,                0.02934,                0.00809,                 2.3595,                 4.1232,                 2.8178,              0.0011964,              0.0011964,              0.0011964
                     16,                 1.7843,                  2.715,                 2.1986,                0.64061,                0.15909,                0.13186,                0.04479,                 1.7398,                 2.9049,                 2.4619,              0.0011922,              0.0011922,              0.0011922
                     17,                 1.7566,                 2.6305,                 2.1206,                0.40002,                0.17045,                0.13963,                0.05243,                 1.6619,                  2.696,                 2.3794,              0.0011881,              0.0011881,              0.0011881
                     18,                 1.7391,                 2.5499,                 2.1044,                0.40383,                 0.0725,                0.07245,                0.02485,                 2.3784,                 3.4889,                 2.8079,               0.001184,               0.001184,               0.001184
                     19,                 1.6693,                 2.5651,                 2.0972,                0.81166,                 0.1787,                0.21445,                0.06549,                 1.5605,                 3.2863,                 2.4315,              0.0011799,              0.0011799,              0.0011799
                     20,                 1.6946,                 2.4877,                 2.0976,                0.31051,                0.24119,                0.19523,                0.06399,                 1.7744,                 2.7526,                  2.486,              0.0011757,              0.0011757,              0.0011757
                     21,                 1.6435,                 2.4373,                 2.0655,                0.49155,                0.18897,                0.21055,                0.07116,                 1.6701,                 3.0036,                 2.3733,              0.0011716,              0.0011716,              0.0011716
                     22,                 1.6233,                 2.4537,                 2.0324,                0.36697,                0.23523,                0.11959,                0.04116,                 1.6509,                 2.7188,                 2.3626,              0.0011675,              0.0011675,              0.0011675
                     23,                 1.5774,                  2.454,                 2.0565,                0.70823,                0.17592,                0.19245,                0.07457,                 1.4941,                 3.5304,                 2.3039,              0.0011634,              0.0011634,              0.0011634
                     24,                  1.594,                 2.3942,                 2.0373,                0.20519,                0.17856,                0.15069,                0.05147,                 1.8231,                  2.872,                 2.3715,              0.0011593,              0.0011593,              0.0011593
                     25,                 1.6587,                  2.403,                 2.0284,                0.26812,                0.23034,                0.22893,                0.08723,                 1.4978,                 2.6263,                 2.2546,              0.0011551,              0.0011551,              0.0011551
                     26,                 1.4889,                 2.3315,                 1.9588,                0.76259,                0.24091,                0.26341,                0.09303,                 1.5557,                  2.404,                 2.2994,               0.001151,               0.001151,               0.001151
                     27,                 1.5186,                 2.3066,                 1.9542,                0.18026,                0.37401,                0.24982,                0.09341,                  1.478,                 2.5379,                  2.235,              0.0011469,              0.0011469,              0.0011469
                     28,                 1.5016,                 2.2965,                 1.9381,                0.31818,                0.28567,                 0.2572,                0.08679,                 1.4718,                 2.6442,                  2.238,              0.0011428,              0.0011428,              0.0011428
